"","stats","pollutant","mod","data","odds.mean","odds.ll","odds.ul","odds.prob"
"75","Bayesian","NOX","fml115","data_5yrs",-0.0552283476052806,-0.169551590118252,0.0833730356169331,0.1933
"76","Bayesian","NOX","fml116","data_5yrs",-0.0294475809156366,-0.160288643814143,0.125133124579817,NA
"77","Bayesian","NOX","fml101","data_10yrs",-0.0567291980588186,-0.195935501928256,0.089413989211244,0.195
"78","Bayesian","NOX","fml102","data_10yrs",-0.0566613595555651,-0.198484504821198,0.0949182638381723,0.2135
"79","Bayesian","NOX","fml103","data_10yrs",0.0143201694230812,-0.0371569061697514,0.0684382795524332,0.7
"80","Bayesian","NOX","fml106","data_10yrs",-0.0504724856515755,-0.192510066879335,0.0922074232441139,0.25625
"81","Bayesian","NOX","fml107","data_10yrs",-0.0587721490124414,-0.195435087588934,0.0906888758086859,0.21575
"82","Bayesian","NOX","fml108","data_10yrs",-0.0501028277385993,-0.195303851923045,0.0841906452733661,0.28125
"83","Bayesian","NOX","fml109","data_10yrs",-0.0592948097905128,-0.186970414183505,0.0874869852788391,0.20375
"84","Bayesian","NOX","fml110","data_10yrs",-0.0557261680843807,-0.186441982755125,0.0872018097781366,0.20725
"85","Bayesian","NOX","fml111","data_10yrs",-0.0644486115577189,-0.222657815748462,0.0777288794168054,0.19975
"86","Bayesian","NOX","fml112","data_10yrs",-0.0656508848254446,-0.195372927660685,0.0847354092908541,0.1875
"87","Bayesian","NOX","fml113","data_10yrs",-0.057610366323924,-0.188018522934441,0.0869993686011519,0.2
"88","Bayesian","NOX","fml114","data_10yrs",-0.057370479004299,-0.191441191548071,0.0889872880599785,0.215925
"89","Bayesian","NOX","fml115","data_10yrs",-0.0606362284312869,-0.191173988279738,0.0893783629749658,0.19615
"90","Bayesian","NOX","fml116","data_10yrs",-0.042214848838219,-0.192004683260233,0.126001655515585,NA
"91","Bayesian","CO","fml101","data_1yr",-0.0565095441558954,-0.155534026975044,0.0798555699718044,0.2105
"92","Bayesian","CO","fml102","data_1yr",-0.0415620041427137,-0.155764632968911,0.0844538438876936,0.2335
