"","stats","pollutant","mod","data","odds.mean","odds.ll","odds.ul","odds.prob"
"160","Bayesian","EC","fml116","data_5yrs",0.125628907611167,-0.00180475948194403,0.269808625778066,NA
"161","Bayesian","EC","fml101","data_10yrs",0.07578343030999,-0.0453755906026704,0.209267897642186,0.885
"162","Bayesian","EC","fml102","data_10yrs",0.0860066587977062,-0.0466845420352688,0.207237539194879,0.9025
"163","Bayesian","EC","fml105","data_10yrs",0.0263587475836207,-0.022822146467292,0.0790994123369955,0.8405
"164","Bayesian","EC","fml106","data_10yrs",0.0783011353341585,-0.0480545149112155,0.210578670864411,0.88
"165","Bayesian","EC","fml107","data_10yrs",0.0765733470729544,-0.0460733526073495,0.206863642975429,0.89075
"166","Bayesian","EC","fml108","data_10yrs",0.0765553984742255,-0.0459650081918976,0.208094480678308,0.8835
"167","Bayesian","EC","fml109","data_10yrs",0.0746621356950785,-0.0544341229850033,0.214215788874163,0.877
"168","Bayesian","EC","fml110","data_10yrs",0.0740750625165678,-0.049852967094231,0.200961387676378,0.878
"169","Bayesian","EC","fml111","data_10yrs",0.0792946104853369,-0.047844469329644,0.231041702714249,0.8775
"170","Bayesian","EC","fml112","data_10yrs",0.0801892687434387,-0.049226374490318,0.22081263973652,0.876
"171","Bayesian","EC","fml113","data_10yrs",0.0816749062806574,-0.0535316644785844,0.23898044024499,0.88
"172","Bayesian","EC","fml114","data_10yrs",0.0775481427633042,-0.0526697261921546,0.213682058159864,0.884975
"173","Bayesian","EC","fml115","data_10yrs",0.0808626542921405,-0.0506647712326186,0.213492918615366,0.877525
"174","Bayesian","EC","fml116","data_10yrs",0.0964406933375395,-0.0399679525301251,0.248019870978514,NA
"175","Bayesian","O3","fml102","data_1yr",-0.0366948343164887,-0.178353206218636,0.121941305825918,0.32025
"176","Bayesian","O3","fml102","data_5yrs",-0.0141652945144974,-0.174786511736963,0.164529124251896,0.4315
"177","Bayesian","O3","fml102","data_10yrs",-0.0640007453450506,-0.199120148662285,0.135104105462939,0.2835
"178","Bayesian","Traffic Total","fml101","data_1yr",0.0252978424172605,-0.0414922200266731,0.0858349848206179,0.768
"179","Bayesian","Traffic Total","fml102","data_1yr",-0.0159684694842719,-0.166667244522852,0.156504364837497,0.41925
"180","Bayesian","Traffic Total","fml106","data_1yr",0.0228616290099217,-0.0403563660016735,0.0825846480986558,0.75825
"181","Bayesian","Traffic Total","fml107","data_1yr",0.0212644254633183,-0.0431875672803272,0.0886463917487104,0.74975
"182","Bayesian","Traffic Total","fml108","data_1yr",0.0190893049285112,-0.0455234597441434,0.0902593449615772,0.69325
"183","Bayesian","Traffic Total","fml109","data_1yr",0.0208042824572461,-0.0412620668761652,0.0869504308353988,0.722
"184","Bayesian","Traffic Total","fml110","data_1yr",0.0191833923929696,-0.0392560759700697,0.0872278167775797,0.7115
"185","Bayesian","Traffic Total","fml111","data_1yr",0.0147336737721246,-0.0370317016802835,0.0803388312991651,0.6125
"186","Bayesian","Traffic Total","fml112","data_1yr",0.0190528595763733,-0.0446230280251765,0.0859536374106473,0.71875
"187","Bayesian","Traffic Total","fml113","data_1yr",0.0234222483582447,-0.0440946501342933,0.0945101747326351,0.747
"188","Bayesian","Traffic Total","fml114","data_1yr",0.0223998208659082,-0.0421100465288142,0.0870683655839113,0.750825
"189","Bayesian","Traffic Total","fml115","data_1yr",0.0210896767851285,-0.0430537727695195,0.0863221335310187,0.7439
"190","Bayesian","Traffic Total","fml101","data_5yrs",0.013713862788038,-0.0486844229781391,0.0826507200888154,0.639
